POSTALCODE,COUNTRY,STATE,ACI_AIRPORT,ACI_ZONE
10540,US,NY,EWR,Y
10541,US,NY,JFK,Y
12754,US,NY,LGA,Y
10542,US,NY,EWR,Y
10542,US,NY,JFK,Y
10542,US,NY,LGA,Y
13802,US,NY,JFK,Y
13803,US,NY,JFK,Y
12542,US,NY,EWR,Y
12542,US,NY,JFK,Y
10541,US,NY,EWR,Y
12449,US,NY,EWR,Y
12751,US,NY,LGA,Y
13794,US,NY,JFK,Y
12401,US,NY,EWR,Y
12401,US,NY,JFK,Y
12401,US,NY,LGA,Y
13795,US,NY,JFK,Y
12540,US,NY,EWR,Y
10540,US,NY,JFK,Y
12540,US,NY,LGA,Y
10545,US,NY,JFK,Y
12449,US,NY,JFK,Y
12449,US,NY,LGA,Y
12110,US,NY,EWR,Y
11948,US,NY,JFK,Y
11948,US,NY,LGA,Y
12754,US,NY,EWR,Y
12754,US,NY,JFK,Y
12540,US,NY,JFK,Y
11954,US,NY,LGA,Y
10547,US,NY,EWR,Y
12561,US,NY,EWR,Y
12561,US,NY,JFK,Y
12561,US,NY,LGA,Y
10950,US,NY,EWR,Y
10950,US,NY,JFK,Y
10950,US,NY,LGA,Y
12542,US,NY,LGA,Y
11954,US,NY,JFK,Y
12548,US,NY,EWR,Y
10901,US,NY,EWR,Y
12549,US,NY,EWR,Y
12549,US,NY,JFK,Y
12549,US,NY,LGA,Y
12701,US,NY,EWR,Y
12701,US,NY,JFK,Y
12701,US,NY,LGA,Y
10952,US,NY,EWR,Y
10940,US,NY,EWR,Y
12545,US,NY,JFK,Y
10545,US,NY,LGA,Y
11952,US,NY,JFK,Y
11952,US,NY,LGA,Y
12543,US,NY,EWR,Y
12543,US,NY,JFK,Y
12543,US,NY,LGA,Y
12548,US,NY,LGA,Y
12550,US,NY,EWR,Y
12548,US,NY,JFK,Y
10940,US,NY,JFK,Y
10940,US,NY,LGA,Y
12545,US,NY,EWR,Y
12524,US,NY,EWR,Y
12545,US,NY,LGA,Y
12520,US,NY,EWR,Y
12547,US,NY,EWR,Y
10545,US,NY,EWR,Y
12302,US,NY,EWR,Y
10925,US,NY,EWR,Y
13826,US,NY,JFK,Y
10924,US,NY,EWR,Y
10924,US,NY,JFK,Y
10924,US,NY,LGA,Y
10527,US,NY,EWR,Y
12183,US,NY,EWR,Y
13778,US,NY,JFK,Y
12527,US,NY,LGA,Y
11944,US,NY,LGA,Y
12527,US,NY,EWR,Y
10925,US,NY,JFK,Y
10925,US,NY,LGA,Y
12084,US,NY,EWR,Y
11946,US,NY,JFK,Y
11946,US,NY,LGA,Y
13784,US,NY,JFK,Y
13787,US,NY,JFK,Y
11944,US,NY,JFK,Y
10921,US,NY,EWR,Y
10546,US,NY,EWR,Y
12751,US,NY,EWR,Y
10921,US,NY,JFK,Y
10921,US,NY,LGA,Y
10922,US,NY,EWR,Y
10922,US,NY,JFK,Y
10922,US,NY,LGA,Y
10526,US,NY,EWR,Y
12525,US,NY,JFK,Y
12527,US,NY,JFK,Y
12525,US,NY,LGA,Y
10923,US,NY,EWR,Y
10923,US,NY,JFK,Y
10923,US,NY,LGA,Y
10524,US,NY,EWR,Y
10524,US,NY,JFK,Y
10524,US,NY,LGA,Y
12525,US,NY,EWR,Y
10512,US,NY,EWR,Y
12538,US,NY,EWR,Y
12538,US,NY,JFK,Y
12538,US,NY,LGA,Y
11947,US,NY,JFK,Y
11947,US,NY,LGA,Y
10933,US,NY,EWR,Y
10933,US,NY,LGA,Y
10932,US,NY,LGA,Y
10536,US,NY,EWR,Y
10535,US,NY,EWR,Y
10512,US,NY,JFK,Y
10512,US,NY,LGA,Y
12446,US,NY,EWR,Y
10926,US,NY,EWR,Y
13777,US,NY,JFK,Y
12446,US,NY,JFK,Y
12446,US,NY,LGA,Y
13790,US,NY,JFK,Y
10931,US,NY,LGA,Y
10926,US,NY,LGA,Y
10927,US,NY,EWR,Y
10933,US,NY,JFK,Y
10932,US,NY,JFK,Y
12528,US,NY,EWR,Y
10928,US,NY,EWR,Y
10930,US,NY,EWR,Y
10931,US,NY,JFK,Y
10532,US,NY,EWR,Y
12531,US,NY,EWR,Y
12533,US,NY,EWR,Y
10932,US,NY,EWR,Y
10930,US,NY,LGA,Y
14845,US,NY,JFK,Y
10926,US,NY,JFK,Y
12533,US,NY,EWR,Y
13077,US,NY,JFK,Y
12531,US,NY,LGA,Y
12531,US,NY,JFK,Y
12143,US,NY,ALB,C
12916,US,NY,ALB,H
13783,US,NY,BGM,F
12504,US,NY,ALB,E
12916,US,NY,ALB,H
14837,US,NY,BGM,F
12009,US,NY,ALB,C
12018,US,NY,ALB,C
14805,US,NY,BGM,E
12440,US,NY,ALB,F
12480,US,NY,ALB,F
14226,US,NY,ALB,E
12139,US,NY,ALB,H
13459,US,NY,ALB,F
12455,US,NY,BGM,F
12834,US,NY,ALB,E
14809,US,NY,BGM,F
12912,US,NY,ALB,G
12481,US,NY,ALB,E
12484,US,NY,ALB,E
12751,US,NY,SWF,E
12594,US,NY,SWF,F
12765,US,NY,SWF,G
12745,US,NY,SWF,G
12737,US,NY,SWF,G
12751,US,NY,SWF,E
12752,US,NY,SWF,G
12764,US,NY,SWF,G
12746,US,NY,SWF,G
12750,US,NY,SWF,G
12764,US,NY,SWF,G
12701,US,NY,SWF,E
12747,US,NY,SWF,E
12720,US,NY,SWF,G
12740,US,NY,SWF,G
12758,US,NY,SWF,G
12758,US,NY,SWF,G
12758,US,NY,SWF,G
12594,US,NY,SWF,F
12758,US,NY,SWF,G
12743,US,NY,SWF,G
12764,US,NY,SWF,G
12739,US,NY,SWF,G
12740,US,NY,SWF,G
12754,US,NY,SWF,E
12594,US,NY,SWF,F
12754,US,NY,SWF,E
12742,US,NY,SWF,G
12765,US,NY,SWF,G
12764,US,NY,SWF,G
12726,US,NY,SWF,G
12763,US,NY,SWF,G
12729,US,NY,SWF,E
12701,US,NY,SWF,E
12729,US,NY,SWF,E
12701,US,NY,SWF,E
12733,US,NY,SWF,E
12726,US,NY,SWF,G
12701,US,NY,SWF,E
12725,US,NY,SWF,G
12701,US,NY,SWF,E
12748,US,NY,SWF,G
12719,US,NY,SWF,G
12720,US,NY,SWF,E
12724,US,NY,SWF,E
12727,US,NY,SWF,G
12736,US,NY,SWF,G
12760,US,NY,SWF,E
12758,US,NY,SWF,G
12738,US,NY,SWF,G
12758,US,NY,SWF,G
12758,US,NY,SWF,G
12732,US,NY,SWF,G
12762,US,NY,SWF,G
12749,US,NY,SWF,G
12759,US,NY,SWF,G
12759,US,NY,SWF,G
12734,US,NY,SWF,G
12747,US,NY,SWF,E
12701,US,NY,SWF,E
12701,US,NY,SWF,E
12134,US,NY,ALB,G
12920,US,NY,ALB,G
12850,US,NY,ALB,D
12020,US,NY,ALB,C
12092,US,NY,ALB,E
13775,US,NY,BGM,F
12469,US,NY,ALB,F
12834,US,NY,ALB,E
12970,US,NY,ALB,H
14837,US,NY,BGM,F
12817,US,NY,ALB,E
13218,US,NY,SYR,A
13290,US,NY,SYR,A
13235,US,NY,SYR,A
13235,US,NY,SYR,A
13218,US,NY,SYR,A
12883,US,NY,ALB,F
12834,US,NY,ALB,E
13065,US,NY,SYR,F
11737,US,NY,EWR,I
14061,US,NY,BUF,F
14425,US,NY,ROC,C
11738,US,NY,JFK,E
11738,US,NY,EWR,J
11749,US,NY,EWR,J
11731,US,NY,JFK,D
13063,US,NY,SYR,D
11690,US,NY,JFK,A
11691,US,NY,EWR,G
11690,US,NY,EWR,G
14452,US,NY,ROC,F
11691,US,NY,JFK,A
12733,US,NY,SWF,D
11692,US,NY,EWR,G
11692,US,NY,JFK,A
14733,US,NY,BUF,F
11693,US,NY,EWR,G
11693,US,NY,JFK,A
11694,US,NY,EWR,G
11697,US,NY,EWR,G
11706,US,NY,JFK,E
11736,US,NY,EWR,I
11694,US,NY,JFK,A
13637,US,NY,SYR,H
11695,US,NY,EWR,G
12936,US,NY,ALB,F
11695,US,NY,JFK,A
12066,US,NY,ALB,D
14838,US,NY,ELM,C
13061,US,NY,SYR,D
11735,US,NY,EWR,I
13760,US,NY,BGM,B
13760,US,NY,BGM,B
11735,US,NY,JFK,D
14450,US,NY,ROC,A
11367,US,NY,EWR,G
11004,US,NY,JFK,B
11371,US,NY,EWR,G
11370,US,NY,JFK,A
11370,US,NY,EWR,G
11369,US,NY,JFK,A
11369,US,NY,EWR,G
11368,US,NY,JFK,A
11372,US,NY,EWR,G
11367,US,NY,JFK,A
11372,US,NY,JFK,A
11366,US,NY,JFK,A
11366,US,NY,EWR,G
11365,US,NY,JFK,A
11365,US,NY,EWR,G
11364,US,NY,JFK,A
11364,US,NY,EWR,G
11363,US,NY,JFK,A
11363,US,NY,EWR,G
11368,US,NY,EWR,G
11378,US,NY,EWR,G
11385,US,NY,JFK,A
11385,US,NY,EWR,G
11381,US,NY,JFK,A
11381,US,NY,EWR,G
11380,US,NY,JFK,A
11380,US,NY,EWR,G
11379,US,NY,JFK,A
11371,US,NY,JFK,A
11378,US,NY,JFK,A
11361,US,NY,JFK,A
11377,US,NY,JFK,A
11377,US,NY,EWR,G
11375,US,NY,JFK,A
11375,US,NY,EWR,G
11374,US,NY,JFK,A
11374,US,NY,EWR,G
11373,US,NY,JFK,A
11373,US,NY,EWR,G
11379,US,NY,EWR,G
12430,US,NY,ALB,G
11005,US,NY,EWR,H
11731,US,NY,EWR,I
11004,US,NY,EWR,H
11003,US,NY,JFK,B
11003,US,NY,EWR,H
11002,US,NY,JFK,B
11002,US,NY,EWR,H
11362,US,NY,JFK,A
11001,US,NY,EWR,H
11351,US,NY,JFK,A
13774,US,NY,ALB,H
12524,US,NY,SWF,A
12524,US,NY,JFK,G
14453,US,NY,ROC,B
11782,US,NY,JFK,E
13640,US,NY,SYR,I
12067,US,NY,ALB,C
13638,US,NY,SYR,H
11001,US,NY,JFK,B
11356,US,NY,JFK,A
13066,US,NY,SYR,B
11361,US,NY,EWR,G
11360,US,NY,JFK,A
11360,US,NY,EWR,G
11359,US,NY,JFK,A
11359,US,NY,EWR,G
11358,US,NY,JFK,A
11358,US,NY,EWR,G
10921,US,NY,SWF,B
11357,US,NY,EWR,G
11351,US,NY,EWR,G
11356,US,NY,EWR,G
11355,US,NY,JFK,A
11355,US,NY,EWR,G
11354,US,NY,JFK,A
11354,US,NY,EWR,G
11352,US,NY,JFK,A
11352,US,NY,EWR,G
11362,US,NY,EWR,G
11357,US,NY,JFK,A
12522,US,NY,SWF,C
12930,US,NY,ALB,H
11561,US,NY,EWR,H
13054,US,NY,SYR,E
12422,US,NY,ALB,E
14166,US,NY,BUF,F
14048,US,NY,BUF,F
14837,US,NY,ELM,D
12056,US,NY,ALB,C
11596,US,NY,EWR,H
13755,US,NY,ALB,H
11596,US,NY,JFK,B
12055,US,NY,ALB,D
13329,US,NY,SYR,H
13329,US,NY,ALB,E
10522,US,NY,SWF,D
10522,US,NY,JFK,C
10522,US,NY,EWR,K
11746,US,NY,JFK,D
12533,US,NY,SWF,A
13053,US,NY,SYR,F
12059,US,NY,ALB,D
14059,US,NY,BUF,C
11370,US,NY,JFK,A
11370,US,NY,EWR,G
11369,US,NY,JFK,A
11369,US,NY,EWR,G
12423,US,NY,ALB,E
12060,US,NY,ALB,E
13756,US,NY,ALB,H
11561,US,NY,JFK,B
14054,US,NY,ROC,G
12824,US,NY,ALB,E
14052,US,NY,BUF,C
11561,US,NY,JFK,B
11561,US,NY,EWR,H
14051,US,NY,BUF,B
13332,US,NY,SYR,G
12058,US,NY,ALB,E
12057,US,NY,ALB,E
13331,US,NY,ALB,H
14443,US,NY,ROC,C
10521,US,NY,JFK,F
11746,US,NY,EWR,I
11772,US,NY,JFK,E
13751,US,NY,ALB,G
13750,US,NY,ALB,G
14040,US,NY,BUF,E
14437,US,NY,ROC,F
12929,US,NY,PLB,A
12929,US,NY,ALB,G
13630,US,NY,SYR,I
14727,US,NY,BUF,G
13214,US,NY,SYR,A
12928,US,NY,ALB,G
10521,US,NY,JFK,F
10520,US,NY,SWF,C
10520,US,NY,JFK,F
10519,US,NY,JFK,F
10518,US,NY,SWF,D
10518,US,NY,JFK,F
12052,US,NY,ALB,B
14039,US,NY,BUF,G
13753,US,NY,ALB,G
13634,US,NY,SYR,G
14728,US,NY,BUF,H
14047,US,NY,BUF,G
14043,US,NY,BUF,A
13632,US,NY,SYR,H
12421,US,NY,ALB,G
13631,US,NY,SYR,I
13619,US,NY,SYR,H
14041,US,NY,BUF,G
12054,US,NY,ALB,B
12061,US,NY,ALB,B
14042,US,NY,BUF,G
12053,US,NY,ALB,D
13628,US,NY,SYR,G
13502,US,NY,SYR,D
13627,US,NY,SYR,I
11729,US,NY,JFK,D
11729,US,NY,EWR,I
13328,US,NY,SYR,D
13051,US,NY,SYR,E
12427,US,NY,ALB,E
11717,US,NY,EWR,J
14732,US,NY,BUF,G
14731,US,NY,BUF,F
12428,US,NY,SWF,C
12935,US,NY,PLB,B
12935,US,NY,ALB,G
12934,US,NY,PLB,B
12934,US,NY,ALB,G
11373,US,NY,EWR,G
12933,US,NY,ALB,G
11373,US,NY,JFK,A
12523,US,NY,ALB,E
12932,US,NY,ALB,F
13060,US,NY,SYR,C
14058,US,NY,BUF,D
14226,US,NY,BUF,A
13335,US,NY,SYR,G
12134,US,NY,ALB,G
12533,US,NY,JFK,G
12933,US,NY,PLB,B
14903,US,NY,ROC,Q
10523,US,NY,JFK,C
10523,US,NY,EWR,K
11003,US,NY,JFK,B
11003,US,NY,EWR,H
14903,US,NY,ROC,Q
14903,US,NY,ELM,A
14905,US,NY,ROC,Q
14905,US,NY,ELM,A
11386,US,NY,EWR,G
14904,US,NY,ELM,A
11690,US,NY,JFK,A
14903,US,NY,ELM,A
14902,US,NY,ROC,Q
14902,US,NY,ELM,A
14901,US,NY,ROC,Q
14901,US,NY,ELM,A
14845,US,NY,ELM,A
11380,US,NY,JFK,A
11380,US,NY,EWR,G
14904,US,NY,ROC,Q
11731,US,NY,EWR,I
11717,US,NY,JFK,E
11518,US,NY,JFK,B
11518,US,NY,EWR,H
14445,US,NY,ROC,A
14730,US,NY,BUF,G
14056,US,NY,BUF,F
11772,US,NY,JFK,E
11732,US,NY,JFK,B
11733,US,NY,EWR,J
11731,US,NY,JFK,D
11733,US,NY,JFK,E
12062,US,NY,ALB,D
11940,US,NY,JFK,E
13757,US,NY,ALB,G
11554,US,NY,JFK,B
11554,US,NY,EWR,H
12424,US,NY,ALB,E
11730,US,NY,JFK,E
11730,US,NY,EWR,J
11732,US,NY,EWR,H
12064,US,NY,ALB,F
11690,US,NY,EWR,G
14057,US,NY,BUF,E
12401,US,NY,SWF,C
12401,US,NY,ALB,E
10709,US,NY,SWF,D
10709,US,NY,JFK,C
10709,US,NY,EWR,K
10707,US,NY,SWF,D
12063,US,NY,ALB,C
10707,US,NY,EWR,K
10523,US,NY,SWF,C
12439,US,NY,ALB,E
11596,US,NY,JFK,B
11596,US,NY,EWR,H
10604,US,NY,SWF,D
10604,US,NY,JFK,C
10604,US,NY,EWR,K
13057,US,NY,SYR,A
13333,US,NY,ALB,F
10707,US,NY,JFK,C
12528,US,NY,SWF,B
11819,US,NY,EWR,H
14468,US,NY,ROC,C
12529,US,NY,ALB,E
10931,US,NY,SWF,C
13327,US,NY,SYR,H
12441,US,NY,ALB,G
10930,US,NY,SWF,A
13788,US,NY,ALB,G
10928,US,NY,JFK,G
13353,US,NY,ALB,H
12528,US,NY,JFK,G
12440,US,NY,ALB,F
11855,US,NY,JFK,B
11855,US,NY,EWR,H
11854,US,NY,JFK,B
11854,US,NY,EWR,H
11718,US,NY,JFK,E
12533,US,NY,JFK,G
10928,US,NY,SWF,A
11423,US,NY,JFK,A
10706,US,NY,SWF,D
12089,US,NY,ALB,D
14472,US,NY,ROC,B
14471,US,NY,ROC,D
13077,US,NY,SYR,D
11742,US,NY,JFK,E
11742,US,NY,EWR,J
14743,US,NY,BUF,G
12530,US,NY,ALB,E
11815,US,NY,JFK,B
11423,US,NY,EWR,G
14470,US,NY,ROC,E
13354,US,NY,SYR,D
14080,US,NY,BUF,F
14469,US,NY,ROC,D
11741,US,NY,JFK,E
11741,US,NY,EWR,J
13655,US,NY,ALB,H
12531,US,NY,SWF,C
10583,US,NY,SWF,D
11819,US,NY,JFK,B
11553,US,NY,EWR,H
11552,US,NY,JFK,B
11552,US,NY,EWR,H
11551,US,NY,JFK,B
11551,US,NY,EWR,H
11550,US,NY,JFK,B
11554,US,NY,EWR,H
14466,US,NY,ROC,F
11554,US,NY,JFK,B
10583,US,NY,JFK,C
10583,US,NY,EWR,K
10532,US,NY,SWF,C
10532,US,NY,JFK,F
10927,US,NY,SWF,C
10927,US,NY,JFK,F
11788,US,NY,JFK,E
14738,US,NY,BUF,F
11550,US,NY,EWR,H
11557,US,NY,JFK,B
11815,US,NY,EWR,H
11804,US,NY,JFK,B
11804,US,NY,EWR,H
11803,US,NY,JFK,B
11803,US,NY,EWR,H
11802,US,NY,JFK,B
11802,US,NY,EWR,H
11553,US,NY,JFK,B
11801,US,NY,EWR,H
12533,US,NY,SWF,A
11557,US,NY,EWR,H
13654,US,NY,SYR,I
13652,US,NY,SYR,I
13350,US,NY,SYR,E
12439,US,NY,ALB,E
14467,US,NY,ROC,A
13651,US,NY,SYR,H
13650,US,NY,SYR,H
11801,US,NY,JFK,B
14852,US,NY,SYR,F
11751,US,NY,EWR,J
11372,US,NY,JFK,A
11372,US,NY,EWR,G
11372,US,NY,JFK,A
11372,US,NY,EWR,G
14850,US,NY,SYR,F
14850,US,NY,ELM,D
11405,US,NY,JFK,A
14853,US,NY,ELM,D
11411,US,NY,EWR,G
14852,US,NY,ELM,D
14851,US,NY,SYR,F
14851,US,NY,ELM,D
14850,US,NY,SYR,F
14850,US,NY,ELM,D
11752,US,NY,JFK,E
11752,US,NY,EWR,J
12090,US,NY,ALB,D
14853,US,NY,SYR,F
11415,US,NY,JFK,A
11420,US,NY,EWR,G
11419,US,NY,JFK,A
11419,US,NY,EWR,G
11418,US,NY,JFK,A
11418,US,NY,EWR,G
11417,US,NY,JFK,A
11417,US,NY,EWR,G
11405,US,NY,EWR,G
11416,US,NY,EWR,G
11558,US,NY,JFK,B
11415,US,NY,EWR,G
11414,US,NY,JFK,A
11414,US,NY,EWR,G
11413,US,NY,JFK,A
11413,US,NY,EWR,G
11412,US,NY,JFK,A
11412,US,NY,EWR,G
11411,US,NY,JFK,A
11416,US,NY,JFK,A
11414,US,NY,JFK,A
11751,US,NY,JFK,E
11743,US,NY,JFK,D
11743,US,NY,EWR,I
12442,US,NY,ALB,E
12841,US,NY,ALB,G
14470,US,NY,ROC,E
12839,US,NY,ALB,D
11746,US,NY,JFK,D
12092,US,NY,ALB,E
11747,US,NY,EWR,I
11414,US,NY,EWR,G
14845,US,NY,ROC,R
14845,US,NY,ELM,A
14843,US,NY,ROC,R
14843,US,NY,ELM,D
12965,US,NY,ALB,H
12533,US,NY,SWF,A
12533,US,NY,JFK,G
12534,US,NY,ALB,E
11096,US,NY,JFK,B
11558,US,NY,EWR,H
10044,US,NY,JFK,A
10044,US,NY,EWR,G
14743,US,NY,BUF,G
10533,US,NY,SWF,D
10533,US,NY,JFK,C
10533,US,NY,EWR,K
11746,US,NY,EWR,I
14475,US,NY,ROC,D
10706,US,NY,JFK,C
11096,US,NY,EWR,H
13360,US,NY,ALB,H
12842,US,NY,ALB,G
13357,US,NY,SYR,E
12538,US,NY,SWF,B
12443,US,NY,ALB,E
11750,US,NY,EWR,I
11747,US,NY,JFK,D
14081,US,NY,BUF,F
11599,US,NY,EWR,H
12072,US,NY,ALB,D
14740,US,NY,BUF,F
12526,US,NY,ALB,E
14456,US,NY,SYR,G
14454,US,NY,ROC,E
14067,US,NY,BUF,E
10524,US,NY,SWF,B
12075,US,NY,ALB,E
12525,US,NY,SWF,A
12076,US,NY,ALB,G
11536,US,NY,EWR,H
11535,US,NY,EWR,H
11530,US,NY,JFK,B
11530,US,NY,EWR,H
12831,US,NY,ALB,E
12074,US,NY,ALB,D
12073,US,NY,ALB,D
14069,US,NY,BUF,F
10923,US,NY,SWF,C
11004,US,NY,JFK,B
11788,US,NY,EWR,J
12804,US,NY,ALB,D
12803,US,NY,ALB,D
12077,US,NY,ALB,B
12527,US,NY,SWF,A
12433,US,NY,ALB,E
13343,US,NY,SYR,H
14068,US,NY,BUF,A
11385,US,NY,EWR,G
12016,US,NY,ALB,D
11004,US,NY,EWR,H
11545,US,NY,JFK,B
11545,US,NY,EWR,H
11542,US,NY,JFK,B
11542,US,NY,EWR,H
12432,US,NY,ALB,E
11702,US,NY,JFK,D
11702,US,NY,EWR,I
11385,US,NY,JFK,A
12827,US,NY,ALB,E
12939,US,NY,ALB,H
13339,US,NY,SYR,H
13339,US,NY,ALB,E
12070,US,NY,ALB,D
12965,US,NY,ALB,H
12069,US,NY,ALB,D
12828,US,NY,ALB,D
11359,US,NY,JFK,A
12937,US,NY,ALB,H
13340,US,NY,SYR,D
14062,US,NY,BUF,G
13338,US,NY,SYR,H
11375,US,NY,JFK,A
11375,US,NY,EWR,G
12068,US,NY,ALB,D
13337,US,NY,ALB,F
11390,US,NY,JFK,A
11390,US,NY,EWR,G
13602,US,NY,SYR,G
11520,US,NY,JFK,B
12071,US,NY,ALB,E
13069,US,NY,SYR,C
13624,US,NY,SYR,H
14739,US,NY,BUF,G
11366,US,NY,JFK,A
11366,US,NY,EWR,G
11365,US,NY,JFK,A
11359,US,NY,EWR,G
13068,US,NY,SYR,I
11547,US,NY,EWR,H
11520,US,NY,EWR,H
12431,US,NY,ALB,E
14065,US,NY,BUF,G
14063,US,NY,BUF,F
14737,US,NY,BUF,G
11010,US,NY,JFK,B
11010,US,NY,EWR,H
13341,US,NY,SYR,E
11365,US,NY,EWR,G
13645,US,NY,SYR,I
12834,US,NY,ALB,E
13346,US,NY,SYR,G
13782,US,NY,ALB,H
14075,US,NY,BUF,C
11743,US,NY,JFK,D
11743,US,NY,EWR,I
12438,US,NY,ALB,G
13646,US,NY,SYR,I
12436,US,NY,ALB,E
14840,US,NY,ELM,C
12836,US,NY,ALB,F
12086,US,NY,ALB,C
12835,US,NY,ALB,E
12085,US,NY,ALB,B
12084,US,NY,ALB,B
13073,US,NY,SYR,F
13624,US,NY,SYR,H
12801,US,NY,ALB,D
12430,US,NY,ALB,G
10528,US,NY,JFK,C
10706,US,NY,EWR,K
13076,US,NY,SYR,F
13326,US,NY,SYR,H
13326,US,NY,ALB,F
10530,US,NY,SWF,D
10530,US,NY,JFK,C
10530,US,NY,EWR,K
14464,US,NY,ROC,D
10528,US,NY,SWF,D
11548,US,NY,JFK,B
10528,US,NY,EWR,K
10926,US,NY,SWF,B
13786,US,NY,ALB,G
13074,US,NY,SYR,D
12087,US,NY,ALB,C
13783,US,NY,ALB,H
12837,US,NY,ALB,G
14840,US,NY,ROC,G
12838,US,NY,ALB,E
10017,US,NY,JFK,A
10925,US,NY,SWF,C
11020,US,NY,JFK,B
11020,US,NY,EWR,H
13643,US,NY,SYR,H
12832,US,NY,ALB,E
10527,US,NY,SWF,D
10527,US,NY,JFK,F
11021,US,NY,JFK,B
12434,US,NY,ALB,G
11022,US,NY,EWR,H
10017,US,NY,EWR,G
12082,US,NY,ALB,C
14070,US,NY,BUF,F
13642,US,NY,SYR,I
10924,US,NY,SWF,A
10526,US,NY,JFK,F
12078,US,NY,ALB,D
11547,US,NY,JFK,B
14072,US,NY,BUF,B
11027,US,NY,JFK,B
11548,US,NY,EWR,H
11740,US,NY,JFK,D
11740,US,NY,EWR,I
13778,US,NY,SYR,H
12183,US,NY,ALB,A
14616,US,NY,ROC,A
14741,US,NY,BUF,G
11021,US,NY,EWR,H
11739,US,NY,EWR,J
11386,US,NY,JFK,A
11027,US,NY,EWR,H
11025,US,NY,JFK,B
11025,US,NY,EWR,H
11024,US,NY,JFK,B
11024,US,NY,EWR,H
11023,US,NY,JFK,B
11023,US,NY,EWR,H
11022,US,NY,JFK,B
11739,US,NY,JFK,E
13903,US,NY,BGM,A
12721,US,NY,SWF,A
10914,US,NY,SWF,A
14469,US,NY,ROC,D
10913,US,NY,SWF,C
10913,US,NY,JFK,F
14219,US,NY,BUF,C
13612,US,NY,SYR,G
12023,US,NY,ALB,D
13904,US,NY,BGM,A
12812,US,NY,ALB,G
13901,US,NY,BGM,A
13790,US,NY,BGM,A
12510,US,NY,SWF,B
12410,US,NY,ALB,G
14814,US,NY,ELM,A
11714,US,NY,JFK,B
11714,US,NY,EWR,H
12507,US,NY,SWF,C
13905,US,NY,BGM,A
12914,US,NY,ALB,H
12815,US,NY,ALB,F
14027,US,NY,BUF,F
12915,US,NY,ALB,G
12024,US,NY,ALB,C
14026,US,NY,BUF,B
10004,US,NY,JFK,A
10004,US,NY,EWR,G
13310,US,NY,SYR,F
12913,US,NY,ALB,G
13309,US,NY,SYR,H
12411,US,NY,ALB,E
12814,US,NY,ALB,E
14715,US,NY,BUF,G
12412,US,NY,ALB,E
11716,US,NY,JFK,E
11716,US,NY,EWR,J
11715,US,NY,JFK,E
11715,US,NY,EWR,J
12022,US,NY,ALB,C
14025,US,NY,BUF,F
11360,US,NY,EWR,G
12409,US,NY,SWF,D
12409,US,NY,ALB,E
12508,US,NY,SWF,A
12508,US,NY,JFK,G
11709,US,NY,JFK,B
11709,US,NY,EWR,H
11361,US,NY,JFK,A
13028,US,NY,SYR,D
11360,US,NY,JFK,A
13305,US,NY,SYR,H
11705,US,NY,JFK,E
11705,US,NY,EWR,J
13090,US,NY,SYR,A
11706,US,NY,JFK,E
14810,US,NY,ROC,G
14810,US,NY,ELM,C
14021,US,NY,BUF,D
11204,US,NY,JFK,A
11361,US,NY,EWR,G
11357,US,NY,EWR,G
14416,US,NY,ROC,B
14712,US,NY,BUF,F
14813,US,NY,BUF,G
11713,US,NY,JFK,E
11710,US,NY,JFK,B
11710,US,NY,EWR,H
11426,US,NY,JFK,A
11426,US,NY,EWR,G
14812,US,NY,ELM,D
11357,US,NY,JFK,A
13305,US,NY,SYR,H
10507,US,NY,SWF,C
10507,US,NY,JFK,F
10549,US,NY,SWF,C
10549,US,NY,JFK,F
10506,US,NY,SWF,C
10506,US,NY,JFK,F
13367,US,NY,SYR,H
11697,US,NY,EWR,G
14711,US,NY,BUF,F
10467,US,NY,EWR,G
10471,US,NY,JFK,A
10471,US,NY,EWR,G
10470,US,NY,JFK,A
10470,US,NY,EWR,G
10469,US,NY,JFK,A
10469,US,NY,EWR,G
10468,US,NY,JFK,A
13613,US,NY,ALB,H
10467,US,NY,JFK,A
10473,US,NY,EWR,G
10466,US,NY,JFK,A
10466,US,NY,EWR,G
10465,US,NY,JFK,A
10465,US,NY,EWR,G
10464,US,NY,JFK,A
10464,US,NY,EWR,G
10463,US,NY,JFK,A
10463,US,NY,EWR,G
10468,US,NY,EWR,G
10708,US,NY,SWF,D
14420,US,NY,ROC,C
11203,US,NY,JFK,A
11203,US,NY,EWR,G
11202,US,NY,JFK,A
11202,US,NY,EWR,G
11201,US,NY,JFK,A
11201,US,NY,EWR,G
11719,US,NY,JFK,E
10472,US,NY,EWR,G
13314,US,NY,SYR,E
10472,US,NY,JFK,A
10708,US,NY,JFK,C
10708,US,NY,EWR,K
10475,US,NY,JFK,A
10475,US,NY,EWR,G
10474,US,NY,JFK,A
10474,US,NY,EWR,G
10473,US,NY,JFK,A
10461,US,NY,JFK,A
11719,US,NY,EWR,J
11435,US,NY,EWR,G
10462,US,NY,JFK,A
14716,US,NY,BUF,G
11420,US,NY,JFK,A
12025,US,NY,ALB,D
11763,US,NY,JFK,E
11718,US,NY,EWR,J
13614,US,NY,SYR,I
13313,US,NY,SYR,F
10451,US,NY,JFK,A
11435,US,NY,JFK,A
10452,US,NY,EWR,G
